strike,call_gex,put_gex,call_dex,put_dex,net_greek_delta,net_gex
621.0,0.0,6114.633599999999,6027909.1488,-116178.03839999999,0.3644814159292036,-6114.633599999999
622.0,0.0,7126.562399999998,13275752.292,-104522.9152,0.3556687984496124,-7126.562399999998
623.0,0.0,15099.987199999998,18873096.5016,-249149.7888,0.32889999999999997,-15099.987199999998
624.0,0.0,5856.2688,14998012.048799999,-96628.4352,0.5027426150121065,-5856.2688
625.0,10090.5808,284129.512,50510670.06319999,-3816155.7479999997,0.07465650028686173,-274038.9312
626.0,0.0,28735.907199999998,17868444.9768,-496720.68159999995,0.29482813641900124,-28735.907199999998
627.0,0.0,25369.987999999998,21169442.844,-360253.8296,0.28937205588822357,-25369.987999999998
628.0,0.0,38288.227999999996,20164791.3192,-574323.4199999999,0.20249955489614244,-38288.227999999996
629.0,6243.816000000001,25011.148,31144154.207999997,-365162.7608,0.3788585689045937,-18767.332000000002
630.0,11834.5432,445650.5728,120320910.79120001,-6495721.68,0.11134624403257512,-433816.0296
631.0,0.0,13707.688,17079075.9216,-202873.7824,0.3792732258064516,-13707.688
632.0,0.0,15875.0816,15213294.5184,-206376.06079999998,0.2733375163398693,-15875.0816
633.0,0.0,13434.969599999999,16289706.866400002,-231753.2256,0.4853537960954447,-13434.969599999999
634.0,0.0,52060.50719999999,14567447.1096,-720170.3496,0.13664660056657224,-52060.50719999999
635.0,0.0,369935.3328,62718973.830400005,-4307623.012,0.0743143991964938,-369935.3328
636.0,1069.3432,9645.6192,10687015.940799998,-135038.66879999998,0.3941796246648793,-8576.276
637.0,1937.736,85856.0584,19365733.583999995,-1165189.3639999998,0.12814679130874176,-83918.32239999999
638.0,1299.0008,15121.5176,12975718.9912,-207380.81279999999,0.3691105809128631,-13822.5168
639.0,1937.736,10499.658399999998,9674146.98,-140995.4128,0.38614215116279077,-8561.922399999998
640.0,629161.3487999999,239741.00400000002,473160144.29999995,-3233105.3391999993,0.5574547164992338,389420.3447999999
641.0,0.0,31922.4064,30283067.390399996,-407010.68160000007,0.4256509202453988,-31922.4064
642.0,0.0,18386.961599999995,41693038.279199995,-218016.83039999998,0.610247201689546,-18386.961599999995
643.0,0.0,26238.3808,39324931.11359999,-341098.9504,0.5404899502487562,-26238.3808
644.0,0.0,22606.92,16935554.2752,-309714.804,0.42043720508166976,-22606.92
645.0,0.0,328525.1968,64800073.58719999,-4157556.1239999994,0.10237217106857281,-328525.1968
646.0,0.0,30164.090399999997,40186060.99199999,-385430.04399999994,0.539993670886076,-30164.090399999997
647.0,0.0,44632.519199999995,33799347.7272,-609977.7623999999,0.3979807228915663,-44632.519199999995
648.0,0.0,28204.824,49514968.008,-369483.1944,0.6323016620498616,-28204.824
649.0,0.0,177704.7448,17581401.684,-2439401.4968,0.08452940705128206,-177704.7448
650.0,258.36479999999995,1945429.5296,100390822.3624,-24242469.659199998,0.04053000114595668,-1945171.1648
651.0,0.0,27845.984,19016618.148,-348074.8,0.39835145482388973,-27845.984
652.0,0.0,40261.848000000005,26336222.1144,-527064.1919999999,0.4100562143671608,-40261.848000000005
653.0,0.0,36773.92319999999,25116288.119999997,-465803.02719999995,0.44205225225225225,-36773.92319999999
654.0,0.0,46972.155999999995,31431240.5616,-572206.264,0.41624704743465635,-46972.155999999995
655.0,143.536,672545.1048,47432533.366399996,-8522249.049600001,0.06812006533484107,-672401.5688
656.0,0.0,52247.10399999999,17150836.744799998,-641892.992,0.30307259552042165,-52247.10399999999
657.0,0.0,50208.892799999994,26336222.1144,-565991.1551999999,0.358002891326022,-50208.892799999994
658.0,7176.799999999999,58347.384000000005,17880997.2,-727397.3872,0.3017861111111111,-51170.584
659.0,12954.124,66371.04639999999,25804615.007999998,-800600.7471999999,0.3710336528221512,-53416.922399999996
660.0,2454.4656,2373927.5504,272382762.5944,-29651587.935200002,0.13531905257261742,-2371473.0848
661.0,18386.961599999995,84427.87519999998,30507033.787999995,-1052865.2672,0.3667632707774799,-66040.91359999999
662.0,26051.783999999996,200878.63199999998,43202541.8,-2466343.2040000004,0.26278217592592595,-174826.848
663.0,16822.4192,99405.85679999998,20897650.251199998,-1208565.9431999999,0.26843786692759297,-82583.43759999998
664.0,10392.0064,59179.892799999994,12909469.9504,-731961.8319999999,0.275900487804878,-48787.886399999996
